license,name,state,address,cdpostal,Municipi,Comarca
HUTB-010831,Sense especificar,Alta,Carrer Bailen 46,8010,Barcelona,Barcelonès
HUTB-010832,Magda Farré Cobo,Alta,Carrer de Balmes 8,8007,Barcelona,Barcelonès
HUTB-010836,Sense especificar,Alta,Carrer Joan Blanques 12,8012,Barcelona,Barcelonès
HUTB-010837,Sense especificar,Alta,Carrer Joan de Peguera 77,8026,Barcelona,Barcelonès
HUTB-010838,Sense especificar,Alta,Carrer Balmes 346,8006,Barcelona,Barcelonès
HUTB-010841,Sense especificar,Alta,Carrer Benavent 39,8028,Barcelona,Barcelonès
HUTB-010843,Sense especificar,Alta,Carrer Benet Mercadé 26,8012,Barcelona,Barcelonès
HUTB-010845,Sense especificar,Alta,Carrer Berlin 18,8014,Barcelona,Barcelonès
HUTB-010846,Sense especificar,Alta,Carrer Rector Triadó 65,8014,Barcelona,Barcelonès
HUTB-010847,Sense especificar,Alta,Carrer Berlin 87,8029,Barcelona,Barcelonès
HUTB-010848,Sense especificar,Alta,Passeig Reina Elisenda 11B,8034,Barcelona,Barcelonès
HUTB-010850,Sense especificar,Alta,Avinguda República Argentina 52,8023,Barcelona,Barcelonès
HUTB-010851,Sense especificar,Alta,Carrer LEPANT 257,8013,Barcelona,Barcelonès
HUTB-010852,Sense especificar,Alta,Carrer Ricart 16,8004,Barcelona,Barcelonès
HUTB-010853,Sense especificar,Alta,Carrer Ricart 28,8004,Barcelona,Barcelonès
HUTB-010854,Sense especificar,Alta,Carrer RIEGO 14,8014,Barcelona,Barcelonès
HUTB-010855,Sense especificar,Alta,Carrer LEPANT 295,8025,Barcelona,Barcelonès
HUTB-010857,Sense especificar,Alta,Carrer Lepant 295,8025,Barcelona,Barcelonès
HUTB-010860,Sense especificar,Alta,Carrer Lepant 342,8025,Barcelona,Barcelonès
HUTB-010861,Sense especificar,Alta,Carrer LLANÇA 54,8015,Barcelona,Barcelonès
HUTB-010863,Sense especificar,Alta,Avinguda de Rius i Taulet 1B,8004,Barcelona,Barcelonès
HUTB-010865,Sense especificar,Alta,Carrer Roger de Flor 222B,8013,Barcelona,Barcelonès
HUTB-010866,BCN4007 Roger de Llúria 81,Alta,Carrer ROGER DE LLURIA 81,8009,Barcelona,Barcelonès
HUTB-010867,Sense especificar,Alta,Carrer ROSALIA DE CASTRO 14-8,8025,Barcelona,Barcelonès
HUTB-010868,Sense especificar,Alta,Carrer del Roser 32,8004,Barcelona,Barcelonès
HUTB-010871,Sense especificar,Alta,Carrer ROSSELLO 47,8029,Barcelona,Barcelonès
HUTB-010873,Sense especificar,Alta,Carrer Rosselló 154,8036,Barcelona,Barcelonès
HUTB-010878,Sense especificar,Alta,Carrer Rosselló 415B,8025,Barcelona,Barcelonès
HUTB-010879,Sense especificar,Alta,Carrer Rosselló 417,8025,Barcelona,Barcelonès
HUTB-010880,My Home In Barcelona,Alta,Carrer Rossend Arús 19,8014,Barcelona,Barcelonès
HUTB-010881,Sense especificar,Alta,Carrer de Sabino Arana 30,8028,Barcelona,Barcelonès
HUTB-010882,Sense especificar,Alta,Plaça SAGRADA FAMILIA 7,8013,Barcelona,Barcelonès
HUTB-010883,Sense especificar,Alta,Plaça Sagrada Familia 23,8013,Barcelona,Barcelonès
HUTB-010885,"RDA GENERAL MITRE 7, 2-2",Alta,Ronda del General Mitre 7,8017,Barcelona,Barcelonès
HUTB-010887,"RDA GENERAL MITRE 7, 8-3",Alta,Ronda del General Mitre 7,8017,Barcelona,Barcelonès
HUTB-010899,Sense especificar,Alta,Ronda GENERAL MITRE 27,8017,Barcelona,Barcelonès
HUTB-010900,Sense especificar,Alta,Carrer Girona 79,8009,Barcelona,Barcelonès
HUTB-010901,Sense especificar,Alta,Passeig Bonanova 10,8020,Barcelona,Barcelonès
HUTB-010902,Sense especificar,Alta,Carrer Concòrdia 28,8004,Barcelona,Barcelonès
HUTB-010903,Sense especificar,Alta,Carrer Girona 88,8009,Barcelona,Barcelonès
HUTB-010905,Sense especificar,Alta,Carrer Borriana 136,8030,Barcelona,Barcelonès
HUTB-010910,Sense especificar,Alta,Carrer Can Bruixa 18,8028,Barcelona,Barcelonès
HUTB-010911,Sense especificar,Alta,Carrer Consell de Cent 130-136,8011,Barcelona,Barcelonès
HUTB-010912,Sense especificar,Alta,Carrer Bruc 136-138,8037,Barcelona,Barcelonès
HUTB-010913,Sense especificar,Alta,Passeig GRACIA 61,8008,Barcelona,Barcelonès
HUTB-010914,Sense especificar,Alta,Carrer Capità Arenas 59,8034,Barcelona,Barcelonès
HUTB-010919,Sense especificar,Alta,Carrer Buenaventura Muñoz 26,8018,Barcelona,Barcelonès
HUTB-010924,BCN0005 Consell de Cent 282,Alta,Carrer del Consell de Cent 282,8007,Barcelona,Barcelonès
HUTB-010929,Sense especificar,Alta,Carrer Industria 204,8026,Barcelona,Barcelonès
HUTB-010930,Sense especificar,Alta,Carrer CABANES 30,8004,Barcelona,Barcelonès
HUTB-010931,Sense especificar,Alta,Carrer Consell de Cent 321,8007,Barcelona,Barcelonès
HUTB-010932,Sense especificar,Alta,Carrer Doctor Rizal 8,8006,Barcelona,Barcelonès
HUTB-010934,Sense especificar,Alta,Carrer CONSELL DE CENT 426,8013,Barcelona,Barcelonès
HUTB-010937,Sense especificar,Alta,Carrer Calàbria 281,8029,Barcelona,Barcelonès
HUTB-010939,Sense especificar,Alta,Carrer Córsega 526,8025,Barcelona,Barcelonès
HUTB-010942,Sense especificar,Alta,Carrer Calderon de la Barca 123,8032,Barcelona,Barcelonès
HUTB-010943,Sense especificar,Alta,Carrer Comte Borrell 49,8015,Barcelona,Barcelonès
HUTB-010945,Sense especificar,Alta,Carrer Doctor Trueta 53-55,8005,Barcelona,Barcelonès
HUTB-010946,Sense especificar,Alta,Travessera Corts 138-140,8028,Barcelona,Barcelonès
HUTB-010947,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 224,8004,Barcelona,Barcelonès
HUTB-010948,Sense especificar,Alta,Carrer Elkano 67,8004,Barcelona,Barcelonès
HUTB-010949,Sense especificar,Alta,Carrer Gran de Gracia 51,8012,Barcelona,Barcelonès
HUTB-010952,Sense especificar,Alta,Gran Via Corts Catalanes 234,8004,Barcelona,Barcelonès
HUTB-010954,Sense especificar,Alta,Carrer Enric Granados 23,8007,Barcelona,Barcelonès
HUTB-010955,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 457,8015,Barcelona,Barcelonès
HUTB-010956,Sense especificar,Alta,Carrer Gran de Gracia 70,8012,Barcelona,Barcelonès
HUTB-010957,Sense especificar,Alta,Gran Via CORTS CATALANES 732,8013,Barcelona,Barcelonès
HUTB-010959,Sense especificar,Alta,Carrer Gran de Gracia 96,8012,Barcelona,Barcelonès
HUTB-010979,3.4.1.,Alta,Passeig Calvell 45,8005,Barcelona,Barcelonès
HUTB-010990,2.5.1.,Alta,Passeig Calvell 45,8005,Barcelona,Barcelonès
HUTB-010994,5.6.1.,Alta,Passeig Calvell 45,8005,Barcelona,Barcelonès
HUTB-010995,4.6.1.,Alta,Passeig Calvell 45,8005,Barcelona,Barcelonès
HUTB-011001,Sense especificar,Alta,Carrer COMTE D'URGELL 63,8011,Barcelona,Barcelonès
HUTB-011002,Sense especificar,Alta,Carrer Comte Urgell 63-65,8011,Barcelona,Barcelonès
HUTB-011013,Sense especificar,Alta,Carrer Còrsega 225,8036,Barcelona,Barcelonès
HUTB-011019,Sense especificar,Alta,Carrer CORSEGA 225,8036,Barcelona,Barcelonès
HUTB-011033,Sense especificar,Alta,Carrer Còrsega 367,8037,Barcelona,Barcelonès
HUTB-011040,Sense especificar,Alta,Carrer Casp 45,8010,Barcelona,Barcelonès
HUTB-011045,Sense especificar,Alta,Carrer Casp 39,8010,Barcelona,Barcelonès
HUTB-011048,Sense especificar,Alta,Carrer Sagrat Cor 19,8034,Barcelona,Barcelonès
HUTB-011050,Sense especificar,Alta,Carrer Salvà 1,8004,Barcelona,Barcelonès
HUTB-011052,Sense especificar,Alta,Carrer Salva 2,8004,Barcelona,Barcelonès
HUTB-011053,Sense especificar,Alta,Carrer Salvà 59,8004,Barcelona,Barcelonès
HUTB-011056,Sense especificar,Alta,Carrer Sant Agustí 10,8012,Barcelona,Barcelonès
HUTB-011058,Sense especificar,Alta,Travessia Sant Antoni 5,8012,Barcelona,Barcelonès
HUTB-011059,Sense especificar,Alta,Passeig SANT ANTONI 13,8014,Barcelona,Barcelonès
HUTB-011061,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 268,8041,Barcelona,Barcelonès
HUTB-011062,Sense especificar,Alta,Passeig Sant Joan 2,8010,Barcelona,Barcelonès
HUTB-011063,Sense especificar,Alta,Passeig Sant Joan 33,8010,Barcelona,Barcelonès
HUTB-011065,Sense especificar,Alta,Passeig SANT JOAN 62,8009,Barcelona,Barcelonès
HUTB-011069,Sense especificar,Alta,Passeig SANT JOAN BOSCO 59,8017,Barcelona,Barcelonès
HUTB-011070,Sense especificar,Alta,Carrer Sant Nicolau 9,8014,Barcelona,Barcelonès
HUTB-011074,Sense especificar,Alta,Ronda Sant Pau 13,8015,Barcelona,Barcelonès
HUTB-011075,Sense especificar,Alta,Passatge Sant Pere 1,8025,Barcelona,Barcelonès
HUTB-011079,Sense especificar,Alta,Ronda Sant Pere 50,8010,Barcelona,Barcelonès
HUTB-011080,Sense especificar,Alta,Carrer Sant Salvador 96,8024,Barcelona,Barcelonès
HUTB-011081,Sense especificar,Alta,Carrer Sant Tomàs 66,8032,Barcelona,Barcelonès
HUTB-011082,Sense especificar,Alta,Carrer Santa Agata 38,8012,Barcelona,Barcelonès
HUTB-011088,Sense especificar,Alta,Carrer Llatzeret 14,8005,Barcelona,Barcelonès
HUTB-011089,Sense especificar,Alta,Carrer Alpens 6,8014,Barcelona,Barcelonès
HUTB-011094,Sense especificar,Alta,Carrer Aragó 266,8007,Barcelona,Barcelonès
HUTB-011105,Sense especificar,Alta,Carrer Arc de Sant Martí 77,8032,Barcelona,Barcelonès
HUTB-011112,Sense especificar,Alta,Carrer Ausias March 24,8010,Barcelona,Barcelonès
HUTB-011133,Sense especificar,Alta,Passatge Baró de Griñó 6,8014,Barcelona,Barcelonès
HUTB-011136,Sense especificar,Alta,Carrer Bofarull 48,8027,Barcelona,Barcelonès
HUTB-011138,Sense especificar,Alta,Carrer Comte Urgell 131,8036,Barcelona,Barcelonès
HUTB-011152,Sense especificar,Alta,Carrer COMTE D'URGELL 131,8036,Barcelona,Barcelonès
HUTB-011177,Sense especificar,Alta,Carrer Comte Urgell 47,8011,Barcelona,Barcelonès
HUTB-011179,Sense especificar,Alta,Carrer Castillejos 395,8025,Barcelona,Barcelonès
HUTB-011183,Sense especificar,Alta,Passeig de gràcia 16,8007,Barcelona,Barcelonès
HUTB-011186,Sense especificar,Alta,Carrer Cartagena 221,8013,Barcelona,Barcelonès
HUTB-011188,Sense especificar,Alta,Carrer CARTAGENA 335,8025,Barcelona,Barcelonès
HUTB-011190,Sense especificar,Alta,Carrer Casanova 11,8011,Barcelona,Barcelonès
HUTB-011193,Sense especificar,Alta,Ronda Guinardó 55,8024,Barcelona,Barcelonès
HUTB-011194,Sense especificar,Alta,Carrer Casanova 122,8036,Barcelona,Barcelonès
HUTB-011196,Sense especificar,Alta,Ronda Guinardó 216,8041,Barcelona,Barcelonès
HUTB-011197,Sense especificar,Alta,Carrer CASANOVA 172,8036,Barcelona,Barcelonès
HUTB-011198,Sense especificar,Alta,Rambla Guipuscoa 16,8018,Barcelona,Barcelonès
HUTB-011199,Sense especificar,Alta,Carrer Casanova 189,8036,Barcelona,Barcelonès
HUTB-011201,Sense especificar,Alta,Carrer Casanova 193,8036,Barcelona,Barcelonès
HUTB-011202,Sense especificar,Alta,Carrer Hartzenbusch 36,8014,Barcelona,Barcelonès
HUTB-011203,02-2014-1667,Alta,Carrer de Casp 38,8010,Barcelona,Barcelonès
HUTB-011204,Sense especificar,Alta,Carrer HORTES 1,8004,Barcelona,Barcelonès
HUTB-011205,Sense especificar,Alta,Carrer Hortes 1,8004,Barcelona,Barcelonès
HUTB-011208,Sense especificar,Alta,Carrer Hostafranchs de Sio 10,8014,Barcelona,Barcelonès
HUTB-011209,Sense especificar,Alta,Carrer Huelva 72,8020,Barcelona,Barcelonès
HUTB-011210,Sense especificar,Alta,Avinguda Icària 150,8005,Barcelona,Barcelonès
HUTB-011213,Sense especificar,Alta,Carrer Indústria 213,8041,Barcelona,Barcelonès
HUTB-011245,Sense especificar,Alta,Carrer Industria 116,8025,Barcelona,Barcelonès
HUTB-011246,Sense especificar,Alta,Carrer INDUSTRIA 116,8025,Barcelona,Barcelonès
HUTB-011250,Sense especificar,Alta,Carrer Indústria 116,8025,Barcelona,Barcelonès
HUTB-011269,Sense especificar,Alta,Carrer Creu dels Molers 51,8004,Barcelona,Barcelonès
HUTB-011277,Sense especificar,Alta,Carrer DIPUTACIO 354,8013,Barcelona,Barcelonès
HUTB-011297,Sense especificar,Alta,Carrer Diputació 360,8013,Barcelona,Barcelonès
HUTB-011303,Sense especificar,Alta,Carrer Enric Granados 91,8008,Barcelona,Barcelonès
HUTB-011305,Sense especificar,Alta,Carrer Enric Granados 106,8008,Barcelona,Barcelonès
HUTB-011311,Sense especificar,Alta,Carrer Còrsega 518,8025,Barcelona,Barcelonès
HUTB-011327,Sense especificar,Alta,Carrer còrsega 518,8025,Barcelona,Barcelonès
HUTB-011336,Sense especificar,Alta,Carrer Industria 207,8041,Barcelona,Barcelonès
HUTB-011346,Sense especificar,Alta,Carrer Martínez de la Rosa 32,8012,Barcelona,Barcelonès
HUTB-011347,Sense especificar,Alta,Carrer Mascaró 19,8032,Barcelona,Barcelonès
HUTB-011348,Sense especificar,Alta,Carrer Mata 13,8004,Barcelona,Barcelonès
HUTB-011356,Sense especificar,Alta,Rambla Mercedes 19,8024,Barcelona,Barcelonès
HUTB-011361,Sense especificar,Alta,Avinguda Meridiana 116,8018,Barcelona,Barcelonès
HUTB-011369,Sense especificar,Alta,Avinguda Mistral 10,8015,Barcelona,Barcelonès
HUTB-011370,Sense especificar,Alta,Carrer Moianès 65,8014,Barcelona,Barcelonès
HUTB-011371,Sense especificar,Alta,Carrer Mont d'Orsa 7,8017,Barcelona,Barcelonès
HUTB-011372,Sense especificar,Alta,Passatge Montornès 12,8023,Barcelona,Barcelonès
HUTB-011374,Sense especificar,Alta,Carrer Mozart 22,8012,Barcelona,Barcelonès
HUTB-011382,Sense especificar,Alta,Carrer Muntaner 66,8011,Barcelona,Barcelonès
HUTB-011383,Sense especificar,Alta,Carrer Muntaner 202,8036,Barcelona,Barcelonès
HUTB-011384,Sense especificar,Alta,Carrer Múrcia 51,8027,Barcelona,Barcelonès
HUTB-011385,Sense especificar,Alta,Carrer Murillo 17,8004,Barcelona,Barcelonès
HUTB-011386,Sense especificar,Alta,Carrer Nàpols 168,8013,Barcelona,Barcelonès
HUTB-011387,Sense especificar,Alta,Carrer Nàpols 211,8013,Barcelona,Barcelonès
HUTB-011390,Sense especificar,Alta,Carrer Olivera 13,8004,Barcelona,Barcelonès
HUTB-011392,Sense especificar,Alta,Carrer PADILLA 205,8013,Barcelona,Barcelonès
HUTB-011393,Sense especificar,Alta,Carrer Padilla 309,8025,Barcelona,Barcelonès
HUTB-011400,Sense especificar,Alta,Carrer Pallars 322-324,8005,Barcelona,Barcelonès
HUTB-011401,Sense especificar,Alta,Carrer Pallars 499,8019,Barcelona,Barcelonès
HUTB-011402,Piso Paral.lel,Alta,Avinguda Paral·lel 21,8004,Barcelona,Barcelonès
HUTB-011404,Sense especificar,Alta,Avinguda PARAL.LEL 146,8015,Barcelona,Barcelonès
HUTB-011405,Sense especificar,Alta,Avinguda PARAL.LEL 182B,8015,Barcelona,Barcelonès
HUTB-011406,Sense especificar,Alta,Carrer Pardo 66,8016,Barcelona,Barcelonès
HUTB-011407,Sense especificar,Alta,Carrer Pare Lainez 53,8025,Barcelona,Barcelonès
HUTB-011409,Sense especificar,Alta,Carrer París 170,8036,Barcelona,Barcelonès
HUTB-011412,Sense especificar,Alta,Carrer París 174 B,8036,Barcelona,Barcelonès
HUTB-011417,Sense especificar,Alta,Carrer PAU CLARIS 87,8010,Barcelona,Barcelonès
HUTB-011418,Smart Flats Pau Claris,Alta,Carrer Pau Claris 87,8010,Barcelona,Barcelonès
HUTB-011422,Sense especificar,Alta,Carrer Pau Ferran 27,8023,Barcelona,Barcelonès
HUTB-011423,MUZEI PEDRA,Alta,Avinguda Pedralbes 57-61,8034,Barcelona,Barcelonès
HUTB-011424,Sense especificar,Alta,Carrer Pellaires 29,8034,Barcelona,Barcelonès
HUTB-011430,Sense especificar,Alta,Carrer Entença 20,8015,Barcelona,Barcelonès
HUTB-011431,Sense especificar,Alta,Carrer d' Entença 34,8015,Barcelona,Barcelonès
HUTB-011432,Sense especificar,Alta,Carrer Entença 58,8015,Barcelona,Barcelonès
HUTB-011434,Sense especificar,Alta,Carrer Entença 84,8015,Barcelona,Barcelonès
HUTB-011435,Sense especificar,Alta,Carrer ENTENÇA 137 BIS,8015,Barcelona,Barcelonès
HUTB-011436,Sense especificar,Alta,Carrer Europa 8,8028,Barcelona,Barcelonès
HUTB-011438,Sense especificar,Alta,Carrer Fastenrath 108,8035,Barcelona,Barcelonès
HUTB-011439,Sense especificar,Alta,Carrer Federico Garcia Lorca 26,8042,Barcelona,Barcelonès
HUTB-011440,1.2.2.,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011442,1.2.1,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011443,1.2.3.,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011444,1.2.4.,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011445,1.2.5.,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011446,1.2.6,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011447,1.2.7.,Alta,Carrer Ferrocarril 27,8005,Barcelona,Barcelonès
HUTB-011448,Sense especificar,Alta,Carrer Floridablanca 49,8015,Barcelona,Barcelonès
HUTB-011449,Sense especificar,Alta,Carrer Floridablanca 89,8015,Barcelona,Barcelonès
HUTB-011450,Sense especificar,Alta,Carrer Floridablanca 126,8015,Barcelona,Barcelonès
HUTB-011451,Sense especificar,Alta,Carrer FOC FOLLET 51,8030,Barcelona,Barcelonès
HUTB-011452,Sense especificar,Alta,Carrer Font del Remei 27,8023,Barcelona,Barcelonès
HUTB-011456,Sense especificar,Alta,Carrer Fontcuberta 6,8034,Barcelona,Barcelonès
HUTB-011457,Sense especificar,Alta,Carrer Francesc Perez Cabrero 6,8021,Barcelona,Barcelonès
HUTB-011458,Sense especificar,Alta,Carrer Francesc Perez Cabrero 11,8021,Barcelona,Barcelonès
HUTB-011459,Sense especificar,Alta,Carrer Frederic Mompou 13,8005,Barcelona,Barcelonès
HUTB-011462,Sense especificar,Alta,Passatge Gaiola 20,8013,Barcelona,Barcelonès
HUTB-011463,Sense especificar,Alta,Carrer Galileu 155,8028,Barcelona,Barcelonès
HUTB-011464,Sense especificar,Alta,Carrer Gandesa 6,8028,Barcelona,Barcelonès
HUTB-011466,Sense especificar,Alta,Passeig Garcia Faria 21,8005,Barcelona,Barcelonès
HUTB-011469,Sagrada Mansión,Alta,Avinguda Gaudí 5-7,8025,Barcelona,Barcelonès
HUTB-011482,PELLAIRES 35,Alta,Carrer dels Pellaires 35,8019,Barcelona,Barcelonès
HUTB-011483,Sense especificar,Alta,Carrer Perea 1,8035,Barcelona,Barcelonès
HUTB-011484,Sense especificar,Alta,Carrer Perelló 31,8005,Barcelona,Barcelonès
HUTB-011486,Sense especificar,Alta,Carrer Pi i Margall 71,8024,Barcelona,Barcelonès
HUTB-011489,Sense especificar,Alta,Carrer de Pau Claris 99,8010,Barcelona,Barcelonès
HUTB-011491,Sense especificar,Alta,Carrer PAU CLARIS 99,8009,Barcelona,Barcelonès
HUTB-011517,4.3-16,Alta,Rambla Poblenou 16,8005,Barcelona,Barcelonès
HUTB-011521,Sense especificar,Alta,Carrer Londres 85,8036,Barcelona,Barcelonès
HUTB-011523,Sense especificar,Alta,Carrer Madrazo 49,8006,Barcelona,Barcelonès
HUTB-011524,Sense especificar,Alta,Avinguda Madrid 63-73,8028,Barcelona,Barcelonès
HUTB-011525,Sense especificar,Alta,Avinguda Madrid 172,8028,Barcelona,Barcelonès
HUTB-011561,Sense especificar,Alta,Carrer Mallorca 442,8013,Barcelona,Barcelonès
HUTB-011562,Sense especificar,Alta,Carrer Santa Carolina 42,8025,Barcelona,Barcelonès
HUTB-011564,Sense especificar,Alta,Carrer SANTA CLOTILDE 6,8012,Barcelona,Barcelonès
HUTB-011565,Sense especificar,Alta,Carrer Santa Rosalia 13-11,8035,Barcelona,Barcelonès
HUTB-011568,Sense especificar,Alta,Carrer Sants 277,8028,Barcelona,Barcelonès
HUTB-011569,Sense especificar,Alta,Carrer Sardenya 217,8013,Barcelona,Barcelonès
HUTB-011570,Sense especificar,Alta,Carrer Sardenya 263,8013,Barcelona,Barcelonès
HUTB-011571,Happy People Sagrada Familia Gaudí Apartments,Alta,Carrer Sardenya 306,8013,Barcelona,Barcelonès
HUTB-011579,Sense especificar,Alta,Carrer Sardenya 334,8025,Barcelona,Barcelonès
HUTB-011602,Sense especificar,Alta,Carrer Sardenya 398,8025,Barcelona,Barcelonès
HUTB-011603,Sense especificar,Alta,Avinguda Sarria 31,8029,Barcelona,Barcelonès
HUTB-011604,Sense especificar,Alta,Avinguda Sarrià 31,8029,Barcelona,Barcelonès
HUTB-011609,Sense especificar,Alta,Carrer Sepulveda 33,8015,Barcelona,Barcelonès
HUTB-011617,Sense especificar,Alta,Carrer SEPULVEDA 167,8011,Barcelona,Barcelonès
HUTB-011618,Sense especificar,Alta,Carrer Sepulveda 175,8011,Barcelona,Barcelonès
HUTB-011619,Sense especificar,Alta,Passatge Arola 14,8028,Barcelona,Barcelonès
HUTB-011622,Sense especificar,Alta,Carrer Sicilia 320,8025,Barcelona,Barcelonès
HUTB-011624,Sense especificar,Alta,Carrer Sicilia 380,8025,Barcelona,Barcelonès
HUTB-011625,Sense especificar,Alta,Carrer Sola 23,8014,Barcelona,Barcelonès
HUTB-011627,Sense especificar,Alta,Carrer Tapioles 9,8004,Barcelona,Barcelonès
HUTB-011628,Sense especificar,Alta,Carrer Tapioles 35,8004,Barcelona,Barcelonès
HUTB-011630,Sense especificar,Alta,Carrer Tapioles 45,8004,Barcelona,Barcelonès
HUTB-011631,Sense especificar,Alta,Carrer Tapioles 55,8004,Barcelona,Barcelonès
HUTB-011632,Sense especificar,Alta,Carrer Garriga 91-99,8029,Barcelona,Barcelonès
HUTB-011633,Sense especificar,Alta,Carrer Tarent 2,8019,Barcelona,Barcelonès
HUTB-011635,Sense especificar,Alta,Carrer Taulat 63,8005,Barcelona,Barcelonès
HUTB-011636,Sense especificar,Alta,Carrer Llorente 1-5,8041,Barcelona,Barcelonès
HUTB-011638,GRACIA BARCELONA APARTMENT,Alta,Carrer de Terol 30,8012,Barcelona,Barcelonès
HUTB-011639,Sense especificar,Alta,Carrer Tordera 57,8012,Barcelona,Barcelonès
HUTB-011640,Sense especificar,Alta,Carrer Torrent de les Flors 52,8024,Barcelona,Barcelonès
HUTB-011641,Sense especificar,Alta,Carrer Trafalgar 15,8010,Barcelona,Barcelonès
HUTB-011643,Sense especificar,Alta,Carrer Tres Senyores 27-29,8024,Barcelona,Barcelonès
HUTB-011644,Sense especificar,Alta,Carrer TRES SENYORES 27,8024,Barcelona,Barcelonès
HUTB-011649,Sense especificar,Alta,Carrer VALENCIA 247,8007,Barcelona,Barcelonès
HUTB-011651,Sense especificar,Alta,Carrer Valencia 353,8009,Barcelona,Barcelonès
HUTB-011654,Sense especificar,Alta,Carrer Valencia 463,8013,Barcelona,Barcelonès
HUTB-011655,Sense especificar,Alta,Carrer Valencia 494,8013,Barcelona,Barcelonès
HUTB-011657,Sense especificar,Alta,Carrer VALENCIA 547,8026,Barcelona,Barcelonès
